Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:06.160,00:05:15.199,BTC,a report in reuters this week jp morgan have also announced that they're going to be offering an actively managed bitcoin fund to certain clients becoming the largest bank to,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:15.199,00:05:24.639,BTC,embrace crypto as an asset class the jp morgan bitcoin fund could roll out as soon as this summer according to sources familiar with this and south korea is threatening,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:24.479,00:06:34.400,ETH,ramifications on the local market the european investment bank has also announced that it plans to issue digital bonds on ethereum they've said that they plan to issue roughly 120,ETH,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:08:11.599,00:08:20.800,BTC,been unable to actually prove his uh role in the creation of bitcoin that say it won't actually go any further than this apparently in april the crypto exchange volumes,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:57.920,00:10:08.079,BTC,first nfl player to convert their entire salary to bitcoin the gemini exchange has partnered with mastercard and web bank to unveil a crypto rewards credit card where gemini credit,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:08.079,00:10:17.440,BTC,card holders will earn up to three percent cashback and in bitcoin on dining two percent on groceries and one on other purchases there's been significant interest in this offer,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:17.440,00:10:28.480,BTC,from gemini with over 140 000 people on the waiting list the south korean and japanese gaming giant nexo has invested 100 million in bitcoin the purchase represented less than,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:28.480,00:10:37.440,BTC,two percent of its total cash and cash equivalents on hand the firm added according to their ceo that they they see that bitcoin offers long term stability and liquidity,BTC,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:13:30.480,00:13:42.560,crypto_space,of activity underlying this ecosystem the d5 lending platform rv as well have also announced that they're launching a liquidity mining um program which is targeting the stable coin borrowers,,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:13:53.440,00:14:03.760,ETH,of activity here in the last week with the scent platform now supporting the polygon formerly matic scaling platform on ethereum her centers quickly established itself as one of the,ETH,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:12.959,00:14:24.560,ETH,up but also reduce the actual environmental footprint of their nft activity as well as uh it's it's directly transacting with the main ethereum blockchain by making use of thematic,ETH,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:15:20.240,00:15:32.480,crypto_space,environmentally friendly cup of coffee or sustainable t-shirt by interacting with carbon credits direct directly related to that item represented by a non-fundable token on their on their blockchain finance,,
"Web3_Labs_20210502_This_Week_In_Blockchain_on_3rd_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:17:36.559,00:17:47.760,crypto_space,with the celebrity driven avatar technology company called genies to create a new marketplace on their flow blockchain the new marketplace will be called the genies marketplace and is aiming,,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:44.559,00:00:53.840,ETH,this upward trend it wouldn't be long before its market cap actually is half of its larger siblings bitcoin which is just over 1.1 trillion currently this makes uh ethereum's,ETH,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:15.840,00:02:24.239,ETH,interest in it given that it was created originally as a meme coin charles hoskinson the create one of the co-founders of ethereum but also the creator of the cardano,ETH,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:45.280,00:05:53.039,crypto_space,blockchain data firm coin metrics there's been a lot of interest in the in the last few months with the great rise of crypto and just analytical tools for crypto,,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:19.360,00:06:25.919,BTC,love is in the air and it will be auctioned on may the 12th in new york and the bids can be paid for in either bitcoin or ether given,BTC,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:42.720,00:06:54.560,BTC,uh dow jones now offers a cryptocurrency index series and uh an smp bitcoin index these indexes are known as the digital marketing indices they measure how digital how digital,BTC,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:08:27.360,00:08:37.200,crypto_space,very innovative uh another very innovative uh d5 application here so people are finding ways to earn additional yield on their ether that's locked up in the e2 network nokia,,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:18.720,00:09:28.720,ETH,the interest it's received by chinese investors they decided to move forward and put something out there in d5 a uniswap has successfully launched its v3 on ethereum with the,ETH,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:11:24.000,00:11:36.240,crypto_space,start supporting nft digital collectibles ebay's ceo jamie only made the indication during an interview with cnbc he also said they're also looking at supporting crypto as a payment offer,,
"Web3_Labs_20210509_This_Week_In_Blockchain_on_10th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:26.399,00:14:34.959,crypto_space,you hear please subscribe to our podcast and our youtube channel links to all items discussed are available in the show notes and our website we can blockchain.com we also,,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:12.480,00:00:23.279,BTC,musk changing his tune on bitcoin while continuing to promote dodge metallic butter and significant charitable donations with meme coins the digital yuan edging closer to widespread roll out in,BTC,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:34.320,00:00:42.399,BTC,and have a token to boot big news this week was tesla announcing that they're going to stop accepting bitcoin for car purchases not too long after they announced that,BTC,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:20.800,00:02:30.080,BTC,team the dallas mavericks will continue to accept bitcoin however and i think i think the the driver he actually mentioned it on twitter too is that uh you know,BTC,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:49.360,00:02:59.280,ETH,polygon one of the scaling coins for the ethereum network we've mentioned previously uh they they reached all-time highs off the back of the announcement one of the other amazing,ETH,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:53.360,00:05:01.520,BTC,been a lot more noise about the bitcoin etf uh proposals to the sec because so far none of them have been accepted uh the winklevoss twins being you know,BTC,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:10.479,00:05:21.840,ETH,will will get through successfully especially off the back of the success with both bitcoin and ethereum or ether etfs getting listed on the canadian stock exchanges recently china's digital,ETH,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:46.000,00:06:58.160,crypto_space,statement that the application for a license has been in place since april 2020. u.s officials are investigating crypto exchange finance amid the the huge boom that's been happening officials,,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:07:31.039,00:07:39.840,crypto_space,to chain analysis of course though because it's the world's largest crypto exchange as well it's not a great surprise um in certain respects that that could be the case,,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:35.920,00:10:46.160,ETH,being is that algorithmic stable coins need an oracle for the price of eth and usd in order to function and also synthetic assets need an oracle for the price,ETH,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:11:25.040,00:11:35.440,BTC,on its daily revenue and it's actually generated over 7.1 million dollars in fees for its users versus bitcoins 4.6 million during a 24-hour period in the last week another,BTC,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:13:56.800,00:14:08.639,crypto_space,to its dictionary and they're auctioning off a token um this week the definition itself defines an nft as a unique digital identifier that cannot be copied substituted or subdivided,,
"Web3_Labs_20210516_This_Week_In_Blockchain_on_17th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:15:55.279,00:16:07.440,crypto_space,based pokemon and tamagotchi inspired monster collecting and battling game with uh investors including uh mark cuban there the founder of the decentralized platform has unveiled a project bringing nfts,,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:45.920,00:00:57.199,BTC,kind of came together to actually cause this to happen first of all elon musk raised concerns about uh bitcoin's environmental impact uh china renewed its regulatory crackdown on digital,BTC,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:01:38.320,00:01:46.479,crypto_space,just over thirty three thousand five hundred and thirty eight dollars and ether one thousand nine hundred and twenty two they're now up trading a little bit from that but,,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:01:46.479,00:01:56.880,BTC,again these are very different numbers to the highs we saw of over almost sixty five thousand for bitcoin and over four thousand three hundred for either during the frenzy's,BTC,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:27.440,00:02:36.160,ETH,but it's still possible to to trade on them during the time just before all of this activity happened we saw ethereum here to new milestone where the inflows actually,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:36.160,00:02:46.080,ETH,outpace those of bitcoin the digital asset manager coin shares said that inflows into its ethereum products vastly outpaced uh inflows into bitcoin for the first time ever but this,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:03:15.440,00:03:24.080,ETH,consumes less energy than gold and the banking industries in the ethereum world as well the ethereum foundation also put out a piece about how their transition to proof of,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:03:35.760,00:03:48.159,ETH,say that with your power consumption to transact with aetherium uh it's it's roughly 20 minutes of tv whereas right now ethereum uses the equivalent of powering the entire house,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:03:48.159,00:03:57.760,BTC,for 2.8 days per transaction and a bitcoin 38 house days worth of electricity so there's some good metrics there to show quite how much the transition to proof of,BTC,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:26.240,00:04:36.960,crypto_space,decentralized exchanges using the wallet uh exactly where coinbase is where coinbase are going with this it's no doubt to try and eat into the metamasks wallets market share um,,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:07.920,00:09:16.640,ETH,of interoperability with ethereum so that people can easily bring their tokens across to their ecosystem and we're certainly seeing this a lot in you know many different companies because,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:16.640,00:09:25.440,ETH,they recognize the traction that the ethereum network has so they're finding ways to plug into it so whether it's the transfer of tokens or perhaps the support for the,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:25.440,00:09:34.399,ETH,ethereum virtual machine these are the sorts of uh the way in which we're seeing the the industry going a company called robuto has raised 1.7 million in a private,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:46.160,00:09:53.920,crypto_space,to develop smart contracts uh haven't been launched yet so we know that i started to see a lot more decentralized apps bubbling up to the surface in the over,,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:24.880,00:10:33.200,crypto_space,original vision that they set out with launching the network also the banking app current has picked polka dot for its d5 debut they're gearing up for a crypto crossover,,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:11:11.760,00:11:23.120,ETH,and ethereum based layer 2 decentralized finance platform they've secured 5 million in strategic investments from some of the crypto world's biggest bc firms they intend to make defy trading,ETH,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:12:06.240,00:12:19.279,BTC,crypto lending flag performed block fi uh they accidentally deposited large amounts of bitcoin to user accounts they had an ongoing promotional campaign that started in march where eligible participants,BTC,
"Web3_Labs_20210523_This_Week_In_Blockchain_on_24th_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:12:31.760,00:12:42.000,BTC,in usd were paid the amount in bitcoin uh where apparently one person was credited with over 700 bitcoin which would have been more than 25 million at that time,BTC,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:07.600,00:02:16.560,ETH,be an interesting one to watch todd morley there was also shared his thoughts on uh what the future looks like as well believing that uh ethereum could actually play,ETH,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:48.560,00:02:58.239,crypto_space,developers is growing uh at in a far greater rate than on any other blockchain so it's uh again um an another key person putting their weight behind the platform,,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:03:54.000,00:04:04.560,ETH,in the ethereum layer 2 protocol polygon matic the underlying token shot up off the back of this we've spoken on numerous occasions almost every week it comes up the,ETH,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:22.639,00:04:33.440,BTC,display their nft purchases back in bitcoin news elon musk tweeted that he'd spoken with the north american bitcoin miners and they were committed to uh publish uh current and,BTC,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:43.280,00:04:51.840,BTC,the uh price of bitcoin shot off off the back of it michael saylor though uh around the same time as well uh disclosed that he had hosted a meeting,BTC,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:12.479,00:05:23.120,crypto_space,evolve the crypto derivatives provider opium and the d5 platform uma are working together to provide insurance products for the spacex flights uh this will see opium plug into uma's,,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:59.759,00:07:12.000,crypto_space,someone with uh cryptocurrency experience in an alternative payments business development role uh the the job posting indicates the technology that apple remains interested in cryptocurrencies at least in the,,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:07:33.680,00:07:42.319,crypto_space,people can withdraw funds directly from their paypal wallets to their crypto wallets it hasn't said they haven't said exactly when this will happen be happening but it should be,,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:08:18.639,00:08:29.199,BTC,that are associated with it so some of the the topics that they're addressing initially include addressing misinformation about the effects bitcoin mining has on the environment misinformation that spreads,BTC,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:11:45.440,00:11:55.839,ETH,bitcoin and ethereum and this number actually doubled in 2020 going from 2 billion to in 2019 to 3.8 billion in 2019 i'd imagine once the figures are there for,ETH,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:55.040,00:15:05.839,BTC,has hayden adams though the founder of uniswap commented that both are actually earning more daily and weekly fees than uh bitcoin miners which is very significant for for for,BTC,
"Web3_Labs_20210530_This_Week_In_Blockchain_on_31st_May_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:15:05.839,00:15:18.000,ETH,people on the platform also arbitrarum a optimistic roll-up scaling solution for ethereum has launched this week a uniswap governance forum user has also put forward a proposal suggesting that,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:00.000,00:00:13.280,BTC,hi i'm connor svenson founder and ceo of web3 labs and this is your weekend blockchain on monday the 7th of june 2021. the leaders this week include miami's bitcoin,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:01:36.560,00:01:47.520,BTC,there naeb bukil announced that he will send a bill to the country's congress to recognize bitcoin as legal tender a lot of the other information from the announcement was,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:06.799,00:02:16.959,BTC,it's a significant user country trying to to achieve this following elon musk's tweets over the previous few months about bitcoin uh he posted uh one this week that indicates,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:02:16.959,00:02:27.440,BTC,that he might have actually broken up with the cryptocurrency he uh had an image there which uh you know showed like a relationship breakup and with the hashtag bitcoin,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:14.720,00:04:25.520,ETH,here that have been listed there's the wisdom tree bitcoin and ethereum products on euronx paris and amsterdam uh the vanic have got their um vectors bitcoin exchange traded notes,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:04:25.520,00:04:34.320,ETH,and ethereum traded notes etc group have got physical bitcoin and physical ethereum and again these have all got their own associated management fees associated with them but at least,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:07.120,00:05:17.440,BTC,bitcoin and digital currencies and non-fungible tokens so this is a huge piece of news given uh how significant bny melon are within the traditional finance industry and and also,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:07:23.360,00:07:32.960,BTC,seen during the pandemic as well the debit card also includes some opt-in crypto rewards including one percent back in bitcoin and uh four percent back in lumens which is,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:07:32.960,00:07:43.520,BTC,the native token of the stella blockchain at guggenheim uh there they've launched a new fund and they may be investing in bitcoin and other cryptocurrencies they made a filing,BTC,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:07:43.520,00:07:53.680,crypto_space,to the sec uh where they actually said that they may get this exposure there with it so again it'll be another big name here potentially embracing crypto even more,,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:46.399,00:09:57.519,crypto_space,bridging these uh the conventional fiat world with with crypto there the salana blockchain which there's been a lot of talk about recently they're raising up to 450 million again,,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:09:57.519,00:10:06.320,ETH,it's another platform that's being positioned as a so-called ethereum killer um but they've raised a large amount of money to scale up their ambitions including did they want to,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:11:13.680,00:11:23.760,ETH,uh reach i've also seen the ethereum transaction fees hit the lowest level since january because of the downturn we've seen in the crypto markets and so the average price,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:17.600,00:14:26.639,ETH,by ave at 16.6 and again these were these were all on ethereum so the things like pancakes swap and finance smart chain one weren't in this report there's been,ETH,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:58.639,00:15:10.000,crypto_space,school blockchain and fintech initiative for creation of a fund that would finance existing and new political groups engaged in crypto policy making and lobbying to defend the fight against,,
"Web3_Labs_20210606_This_Week_In_Blockchain_on_7th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:18:55.039,00:19:06.160,ETH,for it as well ether scan 2 have launched a nft toolkit which will enable people to track the nft activity on ethereum given how widely used ether scan is,ETH,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:12.240,00:00:25.840,BTC,salvador making bitcoin legal tender the bank of england outlining regulatory approaches to stable coins blockchain firms make forbes's fintech 50 list polygon announces a power chain like framework uniswap,BTC,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:00:58.800,00:01:09.520,BTC,favor out of a potential 84. the president there has also called for a volcanic geothermal thermal bitcoin mining plan uh the intent here is that uh they wanted to,BTC,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:01:09.520,00:01:21.200,BTC,use the lagio the state-owned electrical company to help turn the country's unused geothermal energy uh to put its good use in mining bitcoin uh with with this in place,BTC,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:03:02.239,00:03:11.599,BTC,purchase bitcoin the firm have said that they've been inundated with demand for orders including interest from a large number of hedge funds bitcoin network is set to integrate the,BTC,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:17.199,00:05:29.280,ETH,help with the scalability challenges with bitcoin bloomberg have unveiled their june crypto reports um and they they've actually outlined a very bullish perspective on both bitcoin and ethereum although,ETH,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:29.280,00:05:40.000,ETH,they do see that ethereum is likely to challenge bitcoin's market cap they've called out that they believe bitcoin is going to continue um moving towards a hundred thousand dollars,ETH,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:05:40.000,00:05:52.400,crypto_space,and uh ether potentially twenty thousand elon musk as well uh during the last week uh he's uh revealed support for uh vitalik buterin's amazing plan to uh upgrade uh,,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:06:41.120,00:06:50.400,crypto_space,out in a report they published by published by the g7 in late 2019 block one uh the creators of the eos blockchain have settled the class action lawsuit filed,,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:08:07.440,00:08:17.759,crypto_space,was censorship appeared to take place and a number of uh crypto influencers had their accounts disabled the auction house phillips is now announced that they're going to be accepting,,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:10:41.519,00:10:53.839,crypto_space,block explorer have also released polyscan which is a ether scan like block explorer for polygon atari have been continuing to push forward innovations with their blockchain division um they're,,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:19.839,00:14:28.639,crypto_space,course people tend to need to be quite savvy in order to do things like voting for these on-chain governance protocols and so by doing it through the actual exchange,,
"Web3_Labs_20210613_This_Week_In_Blockchain_on_14th_June_with_Conor_Svensson_-_Crypto,_DeFi,_NFT,_Enterprise.en.vtt",00:14:59.920,00:15:12.320,ETH,more innovation happening nft news uh paris hilton has joined the ethereum nft project origin as an advisor they're looking to bring nfts to mainstream consumer audiences through education marketing,ETH,
